time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1772356294160000000,5.699,45,1.5,2.445775270462036,28.121999740600586,2.0917797088623047,348.5574035644531,509.3000183105469,73.9588982,18.4805991
1772356300193552400,11.732552490234376,180,1.5,2.445775270462036,49.7130012512207,1.7148046493530273,346.0780944824219,509.3000183105469,73.9588747,18.4806734
1772356300986242600,12.52524267578125,180,1.2342966794967651,2.445775270462036,49.77399826049805,1.8322594165802002,54.10458755493164,509.3000183105469,73.9589356,18.4806556
1772356301053000000,12.592,0,0,1,43.25899887084961,0,0,508.70001220703125,73.9590178,18.4808512
1772356309743000000,21.282,0,0,3.5343716144561768,23.381999969482422,0,0,508.70001220703125,73.9592391,18.4810034
1772356336584000000,48.123,0,0,7.123376846313477,82.5,0,0,508.70001220703125,73.9584852,18.4808845
1772356343755000000,55.294,0,0,100,68.4000015258789,0,0,508.70001220703125,73.9583755,18.4808002
1772356350791000000,62.33,0,0,9.096282005310059,22.382999420166016,0,0,508.70001220703125,73.9584449,18.4808562
1772356357906000000,69.44499975585937,0,0,7.842498302459717,29.211000442504883,0,0,509,73.9584709,18.4808522
1772356364648000000,76.187,0,0,56.821842193603516,18.398000717163086,0,0,537.7000122070312,73.9583372,18.4807436
1772356371681000000,83.22,0,0,51.74037170410156,18.16200065612793,0,0,538.5,73.9583247,18.4807335
1772356378747000000,90.286,0,0,64.68565368652344,17.968000411987305,0,0,537.7000122070312,73.9583341,18.4807393
1772356385812000000,97.351,0,0,35.482295989990234,23.145999908447266,0,0,509,73.9583876,18.4807748
1772356392878000000,104.41700024414062,0,0,32.25879669189453,24.961000442504883,0,0,509,73.9583683,18.4807771
1772356400119000000,111.658,0,0,4.427760601043701,40.58300018310547,0,0,509,73.9584718,18.4808872
1772356409578000000,121.11699975585938,0,1.7999999523162842,4.522350788116455,6.099999904632568,0,0,509,73.959295,18.480965
1772356410578000000,122.11699975585938,0,1.899999976158142,4.532350540161133,6.150000095367432,0,0,509,73.9593333,18.4809817
1772356411578000000,123.11699975585938,0,1.899999976158142,4.542350769042969,6.165999889373779,0,0,509,73.9593583,18.4810117
1772356414578000000,126.11699975585938,0,1.899999976158142,4.57235050201416,6.625,0,0,509,73.9596567,18.4812367
1772356417579000000,129.118,66.19999694824219,1.7999999523162842,4.602360725402832,7.949999809265137,1.3135710954666138,141,509,73.959955,18.481325
1772356420575000000,132.114,0,1.7999999523162842,4.632320404052734,7.949999809265137,0,0,509,73.9601633,18.48157
1772356421575000000,133.114,73.9000015258789,1.7999999523162842,4.64232063293457,7.866000175476074,1.139080286026001,132,509,73.96018,18.48156
1772356422575000000,134.114,80.19999694824219,1.7999999523162842,4.652320384979248,7.775000095367432,1.0901817083358765,134,509,73.960195,18.4815433
1772356423575000000,135.114,78.9000015258789,1.7999999523162842,15.304390907287598,7.650000095367432,1.0541510581970215,130,537.7000122070312,73.9602217,18.4815283
1772356424575000000,136.114,0,1.7999999523162842,15.314391136169434,7.71999979019165,0,0,537.7000122070312,73.96027,18.4816117
1772356425575000000,137.114,73.80000305175781,1.7999999523162842,15.324390411376953,7.716000080108643,1.0021641254425049,125,537.7000122070312,73.9602467,18.481695
1772356426575000000,138.114,0,1.7999999523162842,15.334390640258789,7.650000095367432,0,0,537.7000122070312,73.960315,18.4817183
1772356427575000000,139.114,0,1.899999976158142,15.344390869140625,7.616000175476074,0,0,537.7000122070312,73.9603617,18.4817083
1772356428575000000,140.114,0,1.899999976158142,15.354391098022461,7.616000175476074,0,0,537.7000122070312,73.9603717,18.4817117
1772356429575000000,141.114,0,1.899999976158142,15.36439037322998,7.616000175476074,0,0,537.7000122070312,73.9604167,18.4817133
1772356430575000000,142.114,0,1.899999976158142,15.374390602111816,7.515999794006348,0,0,537.7000122070312,73.96044,18.4817083
1772356431575000000,143.114,0,1.899999976158142,15.384390830993652,7.466000080108643,0,0,537.7000122070312,73.96047,18.4817067
1772356432575000000,144.114,0,1.899999976158142,15.394391059875488,7.415999889373779,0,0,537.7000122070312,73.9605,18.481705
1772356433575000000,145.114,0,1.899999976158142,15.404390335083008,7.382999897003174,0,0,537.7000122070312,73.960505,18.481705
1772356434575000000,146.114,0,1.7999999523162842,15.414390563964844,7.349999904632568,0,0,537.7000122070312,73.9605183,18.4817033
1772356435575000000,147.114,0,1.7999999523162842,15.42439079284668,7.333000183105469,0,0,537.7000122070312,73.9605383,18.4817
1772356436575000000,148.114,0,1.7999999523162842,15.434391021728516,7.300000190734863,0,0,537.7000122070312,73.9605383,18.4817
1772356437575000000,149.114,0,1.7999999523162842,15.444391250610352,7.265999794006348,0,0,537.7000122070312,73.96056,18.481695
1772356438575000000,150.114,0,1.7999999523162842,15.454390525817871,7.25,0,0,537.7000122070312,73.9605633,18.48169
1772356439575000000,151.114,0,1.7999999523162842,15.464390754699707,7.183000087738037,0,0,537.7000122070312,73.9605117,18.4816967
1772356440575000000,152.114,0,1.7000000476837158,15.474390983581543,7.083000183105469,0,0,537.7000122070312,73.9604833,18.4817017
1772356441575000000,153.114,0,1.600000023841858,15.484391212463379,6.966000080108643,0,0,537.7000122070312,73.960475,18.481705
1772356442575000000,154.114,0,1.5,15.494390487670898,6.849999904632568,0,0,537.7000122070312,73.9605033,18.4817033
1772356443575000000,155.114,0,1.5,15.504390716552734,6.699999809265137,0,0,537.7000122070312,73.9604733,18.4817133
1772356444575000000,156.114,0,1.399999976158142,15.51439094543457,6.5329999923706055,0,0,537.7000122070312,73.9604583,18.4817217
1772356445575000000,157.114,179.89999389648438,1.2999999523162842,15.524391174316406,6.400000095367432,0.5687680840492249,95,537.7000122070312,73.960425,18.4817367
1772356446575000000,158.114,179.89999389648438,1.2999999523162842,15.534390449523926,6.2829999923706055,0.48383888602256775,163,537.7000122070312,73.96038,18.4817567
1772356447575000000,159.114,179.89999389648438,1.2000000476837158,15.544390678405762,6.165999889373779,0.4050863981246948,291,537.7000122070312,73.9603467,18.48177
1772356448575000000,160.114,0,1.2999999523162842,15.554390907287598,6.050000190734863,0,0,537.7000122070312,73.9603267,18.48178
1772356449575000000,161.114,0,1.2999999523162842,15.564391136169434,5.966000080108643,0,0,537.7000122070312,73.9603133,18.481785
1772356450575000000,162.114,0,1.2999999523162842,15.574390411376953,5.900000095367432,0,0,537.7000122070312,73.9603033,18.4817867
1772356451575000000,163.114,0,1.2999999523162842,15.584390640258789,5.833000183105469,0,0,537.7000122070312,73.9603033,18.4817867
1772356452575000000,164.114,0,1.399999976158142,14.256413459777832,5.7829999923706055,0,0,538.5,73.9603033,18.4817867
1772356453575000000,165.114,0,1.399999976158142,14.266413688659668,5.75,0,0,538.5,73.9603033,18.4817867
1772356454575000000,166.114,0,1.2999999523162842,14.276413917541504,5.732999801635742,0,0,538.5,73.9603033,18.4817867
1772356455575000000,167.114,152.10000610351562,1.2999999523162842,14.286413192749023,5.699999809265137,0.18787361681461334,269,538.5,73.960195,18.481815
1772356456575000000,168.114,0,1.2999999523162842,14.29641342163086,5.665999889373779,0,0,538.5,73.9601733,18.4818217
1772356457575000000,169.114,0,1.2000000476837158,14.306413650512695,5.5329999923706055,0,0,538.5,73.959885,18.481955
1772356458575000000,170.114,0,1.100000023841858,14.316413879394531,5.349999904632568,0,0,538.5,73.959795,18.4819967
1772356459575000000,171.114,0,1,7.894880771636963,5.150000095367432,0,0,538.5,73.959795,18.4819967
1772356460575000000,172.114,0,0.8999999761581421,7.904881000518799,4.933000087738037,0,0,538.5,73.959795,18.4819967
1772356461575000000,173.114,80.19999694824219,0.800000011920929,7.914881229400635,4.716000080108643,0.27846473455429077,226,538.5,73.9596983,18.4820283
1772356462575000000,174.114,84.5999984741211,0.8999999761581421,7.9248809814453125,4.5,0.30111250281333923,222,538.5,73.959695,18.4820267
1772356463575000000,175.114,0,2,7.934881210327148,4.382999897003174,0,0,538.5,73.9596933,18.482025
1772356464575000000,176.114,0,2.0999999046325684,7.944880962371826,4.315999984741211,0,0,538.5,73.9596933,18.482025
1772356465575000000,177.114,0,2.0999999046325684,7.954881191253662,4.265999794006348,0,0,538.5,73.95969,18.4820267
1772356466575000000,178.114,0,2,9.265689849853516,4.199999809265137,0,0,537.7000122070312,73.95969,18.4820267
1772356467575000000,179.114,0,2,9.275690078735352,4.150000095367432,0,0,537.7000122070312,73.95969,18.4820267
1772356468575000000,180.114,0,2.200000047683716,9.285690307617188,4.099999904632568,0,0,537.7000122070312,73.95969,18.4820267
1772356469575000000,181.114,0,2,9.295689582824707,4.065999984741211,0,0,537.7000122070312,73.95969,18.4820267
1772356470575000000,182.114,0,1.7999999523162842,9.305689811706543,4.0329999923706055,0,0,537.7000122070312,73.95969,18.4820267
1772356471575000000,183.114,0,2.200000047683716,9.315690040588379,3.9830000400543213,0,0,537.7000122070312,73.95969,18.4820267
1772356472575000000,184.114,0,2.200000047683716,9.325690269470215,3.9830000400543213,0,0,537.7000122070312,73.95969,18.4820267
1772356473575000000,185.114,0,2.0999999046325684,6.8105149269104,3.9830000400543213,0,0,537.7000122070312,73.95969,18.4820267
1772356474575000000,186.114,0,1.899999976158142,6.820514678955078,3.9660000801086426,0,0,537.7000122070312,73.95969,18.4820267
1772356475575000000,187.114,0,1.7000000476837158,6.830514907836914,3.950000047683716,0,0,537.7000122070312,73.95969,18.4820267
1772356476575000000,188.114,179.89999389648438,1.7000000476837158,6.84051513671875,3.9159998893737793,0.20949193835258484,293,537.7000122070312,73.9595783,18.48202
1772356477575000000,189.114,0,1.600000023841858,6.850514888763428,3.8499999046325684,0,0,537.7000122070312,73.95949,18.482015
1772356478575000000,190.114,0,1.2999999523162842,6.860515117645264,3.7330000400543213,0,0,537.7000122070312,73.9594317,18.482015
1772356479575000000,191.114,0,1.2000000476837158,6.870514869689941,3.5829999446868896,0,0,537.7000122070312,73.9593967,18.48201
1772356480575000000,192.114,0,1.100000023841858,6.880515098571777,3.4159998893737793,0,0,537.7000122070312,73.9593967,18.48201
1772356481575000000,193.114,0,1.100000023841858,10.391226768493652,3.2330000400543213,0,0,537.7000122070312,73.9593967,18.48201
1772356482575000000,194.114,0,1.7999999523162842,10.401226043701172,3.049999952316284,0,0,537.7000122070312,73.9593967,18.48201
1772356483575000000,195.114,0,1.399999976158142,10.411226272583008,2.9000000953674316,0,0,537.7000122070312,73.9593967,18.48201
1772356484575000000,196.114,0,2.200000047683716,10.421226501464844,2.7660000324249268,0,0,537.7000122070312,73.9593967,18.48201
1772356485575000000,197.114,0,2.200000047683716,10.43122673034668,2.6659998893737793,0,0,537.7000122070312,73.9593967,18.48201
1772356486575000000,198.114,0,2,10.4412260055542,2.5999999046325684,0,0,537.7000122070312,73.9593967,18.48201
1772356487575000000,199.114,0,1.7999999523162842,10.451226234436035,2.5329999923706055,0,0,537.7000122070312,73.9593967,18.48201
1772356488575000000,200.114,0,1.399999976158142,100.0277328491211,2.4830000400543213,0,0,538.5,73.9593967,18.48201
1772356489575000000,201.114,0,1,100.03772735595703,2.433000087738037,0,0,538.5,73.9593967,18.48201
1772356490575000000,202.114,0,0.800000011920929,100.0477294921875,2.382999897003174,0,0,538.5,73.9593967,18.48201
1772356491575000000,203.114,0,1.399999976158142,100.05773162841797,2.3329999446868896,0,0,538.5,73.9593967,18.48201
1772356492575000000,204.114,0,1,100.06773376464844,2.2829999923706055,0,0,538.5,73.9593967,18.48201
1772356493575000000,205.114,0,0.8999999761581421,100.07772827148438,2.2330000400543213,0,0,538.5,73.9593967,18.48201
1772356494575000000,206.114,0,0.800000011920929,100.08773040771484,2.183000087738037,0,0,538.5,73.9593967,18.48201
1772356495575000000,207.114,0,0.699999988079071,100.02218627929688,2.1500000953674316,0,0,537.7000122070312,73.9593967,18.48201
1772356496575000000,208.114,0,0.699999988079071,100.03218841552734,2.132999897003174,0,0,537.7000122070312,73.9593967,18.48201
1772356497575000000,209.114,0,0.800000011920929,100.04219055175781,2.0999999046325684,0,0,537.7000122070312,73.9593967,18.48201
1772356498575000000,210.114,0,0.800000011920929,100.05219268798828,2.065999984741211,0,0,537.7000122070312,73.9593967,18.48201
1772356499575000000,211.114,0,1.600000023841858,100.06218719482422,2.065999984741211,0,0,537.7000122070312,73.9593967,18.48201
1772356500575000000,212.114,0,1.2000000476837158,100.07218933105469,2.065999984741211,0,0,537.7000122070312,73.9593967,18.48201
1772356501575000000,213.114,0,1,100.08219146728516,2.065999984741211,0,0,537.7000122070312,73.9593967,18.48201
1772356502575000000,214.114,0,0.8999999761581421,16.617063522338867,2.065999984741211,0,0,538.5,73.9593967,18.48201
1772356503575000000,215.114,0,1.600000023841858,16.627063751220703,2.0829999446868896,0,0,538.5,73.9593967,18.48201
1772356504575000000,216.114,0,1.2000000476837158,16.63706398010254,2.0999999046325684,0,0,538.5,73.9593967,18.48201
1772356505575000000,217.114,0,1,16.647064208984375,2.0999999046325684,0,0,538.5,73.9593967,18.48201
1772356506575000000,218.114,0,1,16.65706443786621,2.0999999046325684,0,0,538.5,73.9593967,18.48201
1772356507575000000,219.114,0,1.600000023841858,16.667064666748047,2.115999937057495,0,0,538.5,73.9593967,18.48201
1772356508575000000,220.114,0,1.2000000476837158,16.677064895629883,2.132999897003174,0,0,538.5,73.9593967,18.48201
1772356509575000000,221.114,0,1.100000023841858,9.793375015258789,2.1500000953674316,0,0,537.7000122070312,73.9593967,18.48201
1772356510575000000,222.114,0,0.8999999761581421,9.803375244140625,2.1659998893737793,0,0,537.7000122070312,73.9593967,18.48201
1772356511575000000,223.114,0,0.8999999761581421,9.813374519348145,2.1659998893737793,0,0,537.7000122070312,73.9593967,18.48201
1772356512575000000,224.114,0,0.800000011920929,9.82337474822998,2.1659998893737793,0,0,537.7000122070312,73.9593967,18.48201
1772356513575000000,225.114,0,1.2999999523162842,9.833374977111816,2.1500000953674316,0,0,537.7000122070312,73.9593967,18.48201
1772356514575000000,226.114,0,1,9.843375205993652,2.132999897003174,0,0,537.7000122070312,73.9593967,18.48201
1772356515575000000,227.114,0,0.800000011920929,9.853374481201172,2.115999937057495,0,0,537.7000122070312,73.9593967,18.48201
1772356516575000000,228.114,0,0.800000011920929,9.863374710083008,2.0829999446868896,0,0,537.7000122070312,73.9593967,18.48201
1772356517575000000,229.114,0,1.2999999523162842,16.62075424194336,2.065999984741211,0,0,538.5,73.9593967,18.48201
1772356518575000000,230.114,0,0.8999999761581421,16.630754470825195,2.049999952316284,0,0,538.5,73.9593967,18.48201
1772356519575000000,231.114,0,0.800000011920929,16.64075469970703,2.0160000324249268,0,0,538.5,73.9593967,18.48201
1772356520575000000,232.114,0,0.699999988079071,16.650753021240234,1.9830000400543213,0,0,538.5,73.9593967,18.48201
1772356521575000000,233.114,0,0.699999988079071,16.66075325012207,1.9500000476837158,0,0,538.5,73.9593967,18.48201
1772356522575000000,234.114,0,0.6000000238418579,16.670753479003906,1.9160000085830688,0,0,538.5,73.9593967,18.48201
1772356523575000000,235.114,0,0.6000000238418579,16.680753707885742,1.8830000162124634,0,0,538.5,73.9593967,18.48201
1772356524575000000,236.114,0,0.699999988079071,79.14385223388672,1.850000023841858,0,0,538.5,73.9593967,18.48201
1772356525575000000,237.114,0,1.2000000476837158,79.15385437011719,1.850000023841858,0,0,538.5,73.9593967,18.48201
1772356526575000000,238.114,0,0.8999999761581421,79.16384887695312,1.850000023841858,0,0,538.5,73.9593967,18.48201
1772356527575000000,239.114,0,0.800000011920929,79.1738510131836,1.850000023841858,0,0,538.5,73.9593967,18.48201
1772356528575000000,240.114,0,0.699999988079071,79.18385314941406,1.8660000562667847,0,0,538.5,73.9593967,18.48201
1772356529575000000,241.114,0,1.100000023841858,79.19385528564453,1.8830000162124634,0,0,538.5,73.9593967,18.48201
1772356530575000000,242.114,0,0.8999999761581421,79.20384979248047,1.899999976158142,0,0,538.5,73.9593967,18.48201
1772356531575000000,243.114,0,0.699999988079071,100.02297973632812,1.899999976158142,0,0,537.7000122070312,73.9593967,18.48201
1772356532575000000,244.114,0,0.6000000238418579,100.0329818725586,1.899999976158142,0,0,537.7000122070312,73.9593967,18.48201
1772356533575000000,245.114,0,1.100000023841858,100.04297637939453,1.8830000162124634,0,0,537.7000122070312,73.9593967,18.48201
1772356534575000000,246.114,0,0.800000011920929,100.052978515625,1.8830000162124634,0,0,537.7000122070312,73.9593967,18.48201
1772356535575000000,247.114,0,0.800000011920929,100.06298065185547,1.8830000162124634,0,0,537.7000122070312,73.9593967,18.48201
1772356536575000000,248.114,0,0.800000011920929,100.07298278808594,1.8830000162124634,0,0,537.7000122070312,73.9593967,18.48201
1772356537575000000,249.114,0,1.2000000476837158,100.08297729492188,1.8830000162124634,0,0,537.7000122070312,73.9593967,18.48201
1772356538575000000,250.114,0,0.8999999761581421,100.018798828125,1.8830000162124634,0,0,537.7000122070312,73.9593967,18.48201
1772356539575000000,251.114,0,0.699999988079071,100.02880096435547,1.899999976158142,0,0,537.7000122070312,73.9593967,18.48201
1772356540575000000,252.114,0,0.699999988079071,100.03880310058594,1.899999976158142,0,0,537.7000122070312,73.9593967,18.48201
1772356541575000000,253.114,0,1,100.04879760742188,1.899999976158142,0,0,537.7000122070312,73.9593967,18.48201
1772356542575000000,254.114,0,0.699999988079071,100.05879974365234,1.8830000162124634,0,0,537.7000122070312,73.9593967,18.48201
1772356543575000000,255.114,0,0.6000000238418579,100.06880187988281,1.8660000562667847,0,0,537.7000122070312,73.9593967,18.48201
1772356544575000000,256.114,0,0.6000000238418579,100.07879638671875,1.850000023841858,0,0,537.7000122070312,73.9593967,18.48201
1772356545575000000,257.114,0,0.6000000238418579,100.08879852294922,1.8329999446868896,0,0,537.7000122070312,73.9593967,18.48201
1772356546575000000,258.114,0,0.699999988079071,100.02633666992188,1.815999984741211,0,0,509,73.9593967,18.48201
1772356547575000000,259.114,0,0.699999988079071,100.03633880615234,1.7999999523162842,0,0,509,73.9593967,18.48201
1772356548575000000,260.114,0,0.699999988079071,100.04634094238281,1.7999999523162842,0,0,509,73.9593967,18.48201
1772356549575000000,261.114,0,1.100000023841858,100.05634307861328,1.815999984741211,0,0,509,73.9593967,18.48201
1772356550575000000,262.114,0,1,100.06633758544922,1.8329999446868896,0,0,509,73.9593967,18.48201
1772356551575000000,263.114,0,0.800000011920929,100.07633972167969,1.850000023841858,0,0,509,73.9593967,18.48201
1772356552575000000,264.114,0,0.699999988079071,100.08634185791016,1.850000023841858,0,0,509,73.9593967,18.48201
1772356553575000000,265.114,0,1.2999999523162842,20.753923416137695,1.8660000562667847,0,0,537.7000122070312,73.9593967,18.48201
1772356554575000000,266.114,0,0.8999999761581421,20.76392364501953,1.8660000562667847,0,0,537.7000122070312,73.9593967,18.48201
1772356555575000000,267.114,0,0.800000011920929,20.773921966552734,1.850000023841858,0,0,537.7000122070312,73.9593967,18.48201
1772356556575000000,268.114,0,0.699999988079071,20.78392219543457,1.8329999446868896,0,0,537.7000122070312,73.9593967,18.48201
1772356557575000000,269.114,0,0.699999988079071,20.793922424316406,1.815999984741211,0,0,537.7000122070312,73.9593967,18.48201
1772356558575000000,270.114,0,0.699999988079071,20.803922653198242,1.815999984741211,0,0,537.7000122070312,73.9593967,18.48201
1772356559575000000,271.114,0,1.100000023841858,20.813922882080078,1.7999999523162842,0,0,537.7000122070312,73.9593967,18.48201
1772356560575000000,272.114,0,0.8999999761581421,100.02523040771484,1.7999999523162842,0,0,508.70001220703125,73.9593967,18.48201
