time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1776080261661000000,1.622,45,1.5,1.0730359554290771,17.114999771118164,0,0,502.5,73.8713794,18.5108137
1776080262146000000,2.106999755859375,180,1.5,1.0778859853744507,92.54399871826172,0.1597142219543457,256.4920654296875,502.5,73.8713419,18.5108052
1776080262649507000,2.610507080078125,180,1.5,1.082885980606079,92.54399871826172,0.4491657614707947,256.4920654296875,502.5,73.8713061,18.510797
1776080262761202000,2.722201904296875,180,1.5,1.082885980606079,92.56800079345703,0.7293938398361206,256.4811706542969,502.5,73.8712749,18.5107899
1776080263158926000,3.119926025390625,180,1.5,1.0878859758377075,92.58100128173828,1.068962812423706,256.4755859375,502.5,73.8712433,18.5107827
1776080263405692200,3.366692138671875,180,2.1655046939849854,1.0878859758377075,87.35800170898438,0.17794857919216156,268.58062744140625,502.5,73.8711928,18.51077
1776080263668342300,3.62934228515625,0,2.1655046939849854,1.092885971069336,83.87999725341797,0.09667680412530899,0,502.5,73.8711448,18.5107576
1776080263874209300,3.835209228515625,180,1.283822774887085,1.092885971069336,81.3949966430664,0.4781555235385895,90.37577056884766,502.5,73.8711115,18.5107473
1776080264177782800,4.13878271484375,180,1.283822774887085,1.0978859663009644,79.53399658203125,0.6474035978317261,90.34990692138672,502.5,73.8710799,18.5107386
1776080264464924400,4.42592431640625,48.99390411376953,0.9717803597450256,1.0978859663009644,72.6709976196289,1.0784002542495728,100.02706146240234,502.5,73.8711402,18.510681
1776080265196624100,5.1576240234375,50.423927307128906,1.389683485031128,1.1078859567642212,67.67900085449219,0.4458235800266266,165.7563018798828,502.5,73.8711313,18.5106653
1776080265341433900,5.302433837890625,12.754420280456543,0.6412845253944397,1.1078859567642212,62.409000396728516,2.6729636192321777,181.2521209716797,502.5,73.8711623,18.5106588
1776080265841094700,5.8020947265625,13.043889999389648,0.8720802068710327,1.1078859567642212,58.249000549316406,2.8451530933380127,194.73463439941406,502.5,73.8711559,18.5106496
1776080266215587600,6.176587646484375,13.117234230041504,0.8720802068710327,1.117885947227478,54.77399826049805,2.9527528285980225,199.61181640625,502.5,73.8711511,18.5106431
