time,seconds_elapsed,z,y,x
1771514487615594500,276.7965944824219,6.909000396728516,-0.5350500345230103,-0.2899500131607055
1771514487635998200,276.81699829101564,8.496000289916992,-0.1159500032663345,-1.0270500183105469
1771514487656400600,276.83740063476563,11.824050903320312,0.5130000114440918,-2.430000066757202
1771514487676805000,276.85780517578127,14.499000549316406,-0.0010500000789761,-3.397050142288208
1771514487697212400,276.87821240234376,11.57295036315918,-0.5160000324249268,-1.980000138282776
1771514487717624800,276.8986247558594,8.37405014038086,-1.0380001068115234,-0.4189500212669372
1771514487738040600,276.9190405273437,7.924050331115723,-1.1860500574111938,-0.0840000063180923
1771514487758448400,276.9394484863281,10.479000091552734,-1.0330500602722168,-0.7879500389099121
1771514487778852000,276.95985205078125,12.835050582885742,-1.2510000467300415,-1.378950119018555
1771514487799255800,276.980255859375,11.070000648498535,-1.0950000286102295,-0.6079500317573547
1771514487819659000,277.0006589355469,9.595050811767578,-0.2740500271320343,-0.8350500464439392
1771514487840062500,277.0210625,11.496000289916992,0.4170000255107879,-2.449050188064575
1771514487860467000,277.0414670410156,11.61405086517334,0.5179499983787537,-3.037950038909912
1771514487880869400,277.0618693847656,9.26205062866211,0.5440500378608704,-2.5069501399993896
1771514487901267000,277.08226684570315,7.914000511169434,0.3169500231742859,-2.1949501037597656
1771514487921664800,277.10266479492185,7.6080002784729,0.3570000231266022,-2.260050058364868
1771514487942060500,277.123060546875,9.95205020904541,0.6010500192642212,-3.0840001106262207
1771514487962454000,277.1434541015625,13.219950675964355,0.5010000467300415,-3.89805006980896
1771514487982849500,277.163849609375,13.345050811767578,-0.4579500257968902,-3.361050128936768
1771514488003249700,277.1842497558593,9.279000282287598,-0.9280500411987304,-1.4580000638961792
1771514488023649000,277.20464892578127,7.231950283050537,-1.1740500926971436,-0.6889500617980957
1771514488044044500,277.2250444335937,8.190000534057617,-1.1359500885009766,-1.2660000324249268
1771514488064441000,277.2454411621094,10.351950645446776,-0.8989500403404236,-2.31000018119812
1771514488084839700,277.26583959960936,11.187000274658203,-0.4770000278949737,-2.5279500484466557
1771514488105241000,277.28624096679687,11.547000885009766,0.0360000021755695,-2.5159502029418945
1771514488125642500,277.306642578125,11.842950820922852,0.0529500022530555,-2.581050157546997
1771514488146041300,277.3270412597656,10.254000663757324,0.0079500004649162,-2.0020501613616943
1771514488166439400,277.347439453125,8.922000885009766,0.0289500020444393,-1.6399500370025637
1771514488186839300,277.36783935546873,8.656949996948242,-0.0439500026404857,-1.5109500885009766
1771514488207241000,277.3882409667969,8.905950546264648,0.0769500061869621,-1.3020000457763672
1771514488227641600,277.4086416015625,10.4239501953125,0.3190500140190124,-1.4269500970840454
1771514488248043300,277.42904321289063,12.577950477600098,0.5130000114440918,-1.8409501314163208
1771514488268443600,277.44944360351565,13.134000778198242,0.2710500061511993,-1.8960001468658447
1771514488288838400,277.4698383789063,10.366050720214844,-0.2190000116825103,-1.0800000429153442
1771514488309231600,277.49023168945314,7.761000156402588,-0.3769500255584717,-0.0240000002086162
1771514488329627000,277.510626953125,8.427000045776367,-0.2550000250339508,0.0109500009566545
1771514488350025200,277.53102514648435,12.004050254821776,-0.0540000014007091,-1.051050066947937
1771514488370425600,277.55142553710937,13.098000526428224,-0.2209500074386596,-1.4800500869750977
1771514488390826800,277.57182666015626,10.693950653076172,0.1469999998807907,-0.9619500637054444
1771514488411226600,277.5922265625,10.342050552368164,0.3310500085353851,-0.9820500612258912
1771514488431625500,277.61262548828125,11.962950706481934,0.0910500064492225,-1.225950002670288
1771514488452022800,277.63302270507813,11.403000831604004,-0.6330000162124634,-0.8689500689506531
1771514488472418600,277.65341845703125,8.740050315856934,-0.8509500622749329,-0.1240500062704086
1771514488492813600,277.6738134765625,7.965000152587891,-0.6160500049591064,-0.032999999821186
1771514488513208300,277.6942082519531,10.540950775146484,-0.3390000164508819,-0.912000060081482
1771514488533406200,277.71440625,11.82900047302246,-0.364950031042099,-1.336050033569336
1771514488543406000,277.7244060058593,11.913000106811523,-0.0919500067830085,-1.1850000619888306
1771514488553806600,277.734806640625,12.490050315856934,0.19200000166893,-1.180050015449524
1771514488574408400,277.7554084472656,14.977951049804688,-0.0610500015318393,-1.5130500793457031
1771514488594812400,277.7758125,12.045001029968262,-1.270050048828125,-1.543950080871582
1771514488615213000,277.79621313476565,5.57295036315918,-1.0180500745773315,0.032999999821186
1771514488635611100,277.8166110839844,1.633950114250183,-0.6810000538825989,1.062000036239624
1771514488656010800,277.8370107421875,1.5529500246047974,-0.6330000162124634,1.1440500020980835
1771514488676415200,277.8574152832031,3.7480502128601074,-0.1369500011205673,0.8130000233650208
1771514488696820700,277.87782080078125,6.406050205230713,1.4680501222610474,-0.1939500123262405
1771514488717218600,277.89821850585935,19.408950805664062,6.084000110626221,-4.453050136566162
1771514488737615000,277.9186149902344,31.22295188903809,3.811950206756592,-8.287050247192383
1771514488758018300,277.9390183105469,22.51995086669922,2.8090500831604004,-5.068950176239014
1771514488778423800,277.959423828125,11.982000350952148,-0.2070000171661377,-2.0970001220703125
1771514488798830800,277.9798308105469,4.1579999923706055,-1.8679500818252563,-0.3570000231266022
1771514488819238700,278.0002387695312,-0.5989500284194946,-1.8780001401901243,-0.1819500029087066
1771514488839640300,278.0206403808594,-2.7850501537323,-0.2740500271320343,-0.4140000343322754
1771514488860040000,278.0410400390625,0.8460000157356262,2.3010001182556152,-2.245950222015381
1771514488880441300,278.06144140625,15.142951011657717,2.6460001468658447,-7.264050483703613
1771514488900842800,278.0818427734375,29.56800079345703,-1.4929500818252563,-8.032950401306152
1771514488921244200,278.102244140625,23.458051681518555,-4.342050075531006,-1.741050124168396
1771514488941643000,278.1226430664062,8.950950622558594,-5.07705020904541,5.16795015335083
1771514488962036700,278.14303662109376,-1.3120501041412354,-4.015950202941895,7.582050323486328
1771514488982428200,278.16342822265625,-2.287050008773804,-2.3209500312805176,4.857000350952148
1771514489002823200,278.1838232421875,-0.309000015258789,-1.6429500579833984,1.7950501441955566
1771514489023223000,278.2042231445312,2.7520501613616943,-1.0950000286102295,0.283950001001358
1771514489043622000,278.22462182617187,3.930000305175781,-1.054050087928772,1.1479500532150269
1771514489064019000,278.24501904296875,1.6630500555038452,0.096000000834465,1.52400004863739
1771514489084420400,278.26542041015625,18.54300117492676,1.966050148010254,-4.858050346374512
1771514489104824800,278.2858249511719,38.70705032348633,1.339050054550171,-9.868950843811035
1771514489125228500,278.306228515625,25.82400131225586,-0.8820000290870667,-2.563950061798096
1771514489145632300,278.32663232421874,8.191950798034668,-0.5920500159263611,2.554050207138061
1771514489166038800,278.3470388183593,2.578050136566162,1.308000087738037,1.218000054359436
1771514489186443300,278.367443359375,4.5259504318237305,3.412050247192383,-2.1190500259399414
1771514489206844400,278.3878444824219,9.91800022125244,4.019999980926514,-5.658000469207764
1771514489227250000,278.40825,16.237051010131836,2.0310001373291016,-6.388050079345703
1771514489247655700,278.42865576171874,14.592000961303713,0.1560000032186508,-2.4400501251220703
1771514489268056600,278.449056640625,8.749950408935547,-0.8800500631332397,2.1060001850128174
1771514489288459300,278.46945922851563,4.474050045013428,-1.272000074386597,3.010950088500977
1771514489308863500,278.4898635253906,2.266050100326538,-0.8989500403404236,1.6849501132965088
1771514489329266200,278.51026611328126,0.2620500028133392,0.3600000143051147,-0.970050036907196
1771514489349671700,278.5306716308594,4.672950267791748,2.6700000762939453,-5.101950168609619
1771514489370076700,278.55107666015624,23.28795051574707,-0.7669500112533569,-6.007050514221191
1771514489390478300,278.57147827148435,26.274002075195312,-2.662950038909912,-2.518950223922729
1771514489410879200,278.59187915039064,14.575050354003906,-3.1020002365112305,3.427950143814087
1771514489431282000,278.61228198242185,5.080050468444824,-2.326050043106079,5.587050437927246
1771514489451684400,278.6326843261719,2.3550000190734863,-1.0830000638961792,4.393050193786621
1771514489472084500,278.65308447265625,3.765000104904175,-0.364950031042099,1.8880500793457031
1771514489492488000,278.6734880371094,6.844050407409668,-0.1090500056743621,0.0640500038862228
1771514489512894700,278.6938947753906,10.111950874328612,0.5869500041007996,-1.0920000076293943
1771514489533299500,278.71429956054686,15.46095085144043,0.9370500445365906,-1.7569501399993896
1771514489553703400,278.7347033691406,19.90694999694824,1.546950101852417,-2.5470001697540283
1771514489574105000,278.7551049804688,16.291950225830078,1.2049500942230225,-2.025000095367432
1771514489594504400,278.77550439453125,8.974950790405273,0.6829500198364258,-0.1099500060081482
1771514489614905000,278.7959050292969,4.752000331878662,0.4099500179290771,0.8749500513076782
1771514489635310300,278.8163103027344,4.765950202941895,-0.2980500161647796,0.3700500130653381
1771514489655719700,278.8367197265625,5.869950294494629,-0.7099500298500061,-0.1080000028014183
1771514489676125200,278.8571252441406,7.219950199127197,-0.4750500321388244,-0.7609500288963318
1771514489696527600,278.8775275878906,10.941000938415527,0.0529500022530555,-2.5230000019073486
1771514489716929300,278.8979291992188,14.199000358581545,0.0100500006228685,-3.994050264358521
1771514489737333000,278.9183330078125,15.094950675964355,0.2020500153303146,-4.201950073242188
1771514489757736400,278.938736328125,13.318050384521484,-0.3169500231742859,-3.711000204086304
1771514489778137600,278.9591376953125,8.569950103759766,-1.0039499998092651,-2.032950162887573
1771514489798540300,278.9795402832031,4.4569501876831055,-1.099950075149536,-0.4189500212669372
1771514489818943000,278.99994287109377,4.014000415802002,-0.8130000233650208,0.1210500076413154
1771514489839345700,279.020345703125,9.829950332641602,0.0990000069141388,-1.743000030517578
1771514489859751000,279.0407509765625,16.417051315307617,-0.0460500009357929,-3.558000087738037
1771514489880154400,279.061154296875,17.31705093383789,0.5029500126838684,-3.309000253677368
1771514489900555500,279.08155541992187,14.283000946044922,0.3139500021934509,-2.8950002193450928
1771514489920960300,279.1019602050781,8.869950294494629,-0.2599500119686126,-1.5109500885009766
1771514489941368800,279.1223688964844,4.04295015335083,-0.2500500082969665,0.1159500032663345
1771514489961775900,279.14277587890626,4.62000036239624,0.3190500140190124,-0.7110000252723694
1771514489982181600,279.163181640625,13.642050743103027,1.5690001249313354,-3.2989501953125
1771514490002585000,279.18358520507815,16.303951263427734,-0.4080000221729278,-5.028000354766846
1771514490022986800,279.20398681640626,10.23705005645752,0.5370000004768372,-1.972950100898743
1771514490043390000,279.22438989257813,8.185050010681152,0.0529500022530555,0.021000001579523
1771514490063791600,279.24479150390624,9.363000869750977,-1.1620500087738037,0.4830000102519989
1771514490084199700,279.26519970703123,7.909950256347656,-1.6170001029968262,1.4620500802993774
1771514490104611300,279.285611328125,6.729000091552734,-1.686000108718872,1.3830000162124634
1771514490125019000,279.3060187988281,8.704950332641602,-0.6379500031471252,-0.8160000443458557
1771514490145422600,279.3264226074219,12.84195041656494,0.3790500164031982,-3.9049501419067374
1771514490165821000,279.34682104492185,13.672950744628906,1.4590500593185425,-5.100000381469727
1771514490186219500,279.3672194824219,12.993000984191896,1.7959500551223757,-4.321950435638428
1771514490206620400,279.3876203613281,10.86405086517334,0.6949500441551208,-2.200050115585327
1771514490227021800,279.4080217285156,8.356950759887695,0.3310500085353851,-0.2419500052928924
1771514490247423000,279.4284230957031,8.881950378417969,-0.7500000596046448,-0.3709500133991241
1771514490267822800,279.44882275390626,9.645000457763672,-1.3990501165390017,-0.7900500297546387
1771514490288223500,279.4692233886719,9.052050590515137,-1.2199500799179075,-0.8740500211715698
1771514490308623000,279.489623046875,9.325050354003906,-0.7500000596046448,-0.6630000472068787
1771514490329020200,279.5100202636719,12.112051010131836,-0.231000006198883,-1.3380000591278076
1771514490349417200,279.5304172363281,14.700000762939451,0.067950002849102,-1.543950080871582
1771514490369817600,279.5508176269531,12.42300033569336,-0.0630000010132789,-1.6950000524520874
1771514490390220500,279.5712204589844,7.773000240325928,-0.1039500012993812,-0.559950053691864
1771514490410623500,279.59162353515626,5.10105037689209,-0.0630000010132789,0.0730499997735023
1771514490431025400,279.612025390625,5.737950325012207,-0.22605000436306,-0.4360500276088714
1771514490451426600,279.6324265136719,8.57295036315918,0.1420500129461288,-1.879050135612488
1771514490471829000,279.6528291015625,13.62195110321045,0.5460000038146973,-3.330000162124634
1771514490492234000,279.6732338867188,16.618051528930664,0.1729500144720077,-3.955050230026245
1771514490512638200,279.69363818359375,13.87095069885254,-0.1129500046372413,-3.132000207901001
1771514490533037600,279.7140375976563,8.950950622558594,-0.1399500072002411,-1.4599500894546509
1771514490553437200,279.73443725585935,6.720000267028809,-0.1729500144720077,-0.6580500602722168
1771514490573837800,279.754837890625,7.621950149536133,-0.2119500041007995,-0.51705002784729
1771514490594240300,279.775240234375,9.97095012664795,-0.5610000491142273,-0.6420000195503235
1771514490614646500,279.795646484375,11.245050430297852,-0.597000002861023,-0.3900000154972076
1771514490635051300,279.8160512695313,11.308950424194336,-0.1519500017166137,-0.3709500133991241
1771514490655449600,279.83644970703125,11.320950508117676,0.3840000033378601,-0.5190000534057617
1771514490675847200,279.85684716796874,10.765950202941896,0.4960500299930572,-0.7060500383377075
1771514490696246500,279.87724658203126,9.16200065612793,0.6280500292778015,-0.2350500077009201
1771514490716646700,279.8976467285156,8.107950210571289,0.5940000414848328,0.0160500016063451
1771514490737046000,279.9180458984375,8.611050605773926,0.4099500179290771,-0.2800500094890594
1771514490757443800,279.93844384765623,9.708000183105469,0.309000015258789,-0.9960000514984132
1771514490777840600,279.9588405761719,10.576950073242188,0.1469999998807907,-1.5630000829696655
1771514490798239000,279.9792390136719,10.159950256347656,0.1609500050544738,-1.2430500984191897
1771514490818638600,279.999638671875,10.38105010986328,0.1030500084161758,-1.1850000619888306
1771514490839038000,280.02003784179686,12.25005054473877,0.2140500098466873,-1.5630000829696655
1771514490859441400,280.04044140625,13.30905055999756,-0.3100500106811523,-1.9609501361846924
1771514490879848700,280.0608486328125,10.327950477600098,-0.5400000214576721,-1.14900004863739
1771514490900256000,280.0812561035156,7.519050121307373,-0.3700500130653381,-0.309000015258789
1771514490920660200,280.10166015625,8.170949935913086,-0.2910000085830688,-0.5029500126838684
1771514490941060900,280.1220607910156,9.880050659179688,-0.3600000143051147,-0.7110000252723694
1771514490961460000,280.1424599609375,11.00295066833496,-0.1180500090122222,-0.4740000367164612
1771514490981862100,280.1628620605469,11.922000885009766,-0.0490500032901763,-0.5910000205039978
1771514491002269200,280.1832692871094,11.464950561523438,0.0700500011444091,-0.7110000252723694
1771514491022677200,280.2036772460938,10.132050514221191,0.2929500043392181,-0.8160000443458557
1771514491043082000,280.22408203125,9.004050254821777,0.072000004351139,-0.9979500770568848
1771514491063486200,280.244486328125,7.819050312042236,-0.0300000011920928,-0.8620500564575195
1771514491083892000,280.2648920898437,7.881000518798828,-0.111000008881092,-0.8929500579833984
1771514491104295700,280.2852956542969,9.72195053100586,0.2689500153064728,-1.6950000524520874
1771514491124696800,280.30569677734377,13.12695026397705,0.89805006980896,-2.8590002059936523
1771514491145098000,280.3260979003906,15.319951057434082,0.8220000267028809,-3.627000093460083
1771514491165501400,280.3465014648437,12.078001022338867,0.7309500575065613,-2.551950216293335
1771514491185903900,280.36690380859375,8.575050354003906,0.3210000097751617,-0.6010500192642212
1771514491206306800,280.3873068847656,7.299000263214111,-0.3790500164031982,0.5070000290870667
1771514491226711000,280.4077109375,7.807050228118896,-0.8509500622749329,0.8749500513076782
1771514491247112000,280.4281118164063,8.869950294494629,-0.7669500112533569,0.3510000109672546
1771514491267510800,280.4485107421875,10.41195011138916,-0.4180500209331512,-0.4240500330924988
1771514491287914800,280.4689147949219,11.238000869750977,0.0700500011444091,-0.7330500483512878
1771514491308321000,280.4893210449219,11.475000381469728,0.5580000281333923,-1.0630500316619873
1771514491328724000,280.5097238769531,10.962000846862791,0.9250500202178956,-1.3620001077651978
1771514491349127400,280.53012744140625,10.21095085144043,0.9199500679969788,-1.6060501337051392
1771514491369531600,280.5505317382812,10.491000175476074,0.5299500226974487,-1.91100013256073
1771514491389934300,280.5709343261719,10.741950035095217,-0.2980500161647796,-1.9920001029968264
1771514491410335700,280.5913356933594,10.395000457763672,-0.7380000352859497,-1.5420000553131104
1771514491430739500,280.61173950195314,10.39995002746582,-0.9660000205039978,-1.3120501041412354
1771514491451142700,280.632142578125,11.81505012512207,-1.3699500560760498,-1.3429501056671145
1771514491471548400,280.65254833984375,11.676000595092772,-1.758000135421753,-0.8239500522613525
1771514491491958300,280.6729582519531,9.708000183105469,-2.0500500202178955,0.2190000116825103
1771514491512367400,280.69336743164064,8.068050384521484,-1.6410000324249268,1.000050067901611
1771514491532774000,280.71377392578125,7.785000324249268,-1.1670000553131104,1.180050015449524
1771514491553177300,280.73417724609374,8.500950813293457,-0.3030000030994415,0.7920000553131104
1771514491573577700,280.75457763671875,10.900050163269045,0.6060000061988831,-0.2629500031471252
1771514491593980000,280.77497998046874,13.729950904846191,1.2739500999450684,-1.5180001258850098
1771514491614389200,280.7953891601563,12.91395092010498,1.8919501304626465,-2.0590500831604004
1771514491634801200,280.8158012695313,11.086950302124023,2.337000131607056,-2.0850000381469727
1771514491655212800,280.836212890625,9.681000709533691,2.1630001068115234,-2.3989500999450684
1771514491675620600,280.8566206054688,8.878950119018555,1.924950122833252,-2.461050033569336
1771514491696021800,280.8770217285156,10.231950759887695,1.9470001459121704,-2.4160501956939697
1771514491716420400,280.89742041015626,14.178000450134276,0.8650500178337097,-2.653050184249878
1771514491736821200,280.9178212890625,12.880050659179688,-0.597000002861023,-1.7190001010894775
