time,seconds_elapsed,z,y,x
1771514210950248700,0.131248779296875,0.5577970147132874,0.19796499609947205,-0.11978299915790558
1771514211290468400,0.47146826171875,1.1488779783248901,-1.2572029829025269,0.6116750240325928
1771514211300672000,0.481672119140625,0.898052990436554,-1.246548056602478,0.46069100499153137
1771514211321077500,0.502077392578125,0.7231240272521973,-0.9579669833183289,0.4361020028591156
1771514211341481200,0.522481201171875,0.7393530011177063,-0.7851899862289429,0.2232069969177246
1771514211361885700,0.5428857421875,1.0175390243530273,-0.8190969824790955,0.09702199697494507
1771514211382088700,0.563088623046875,0.9803000092506409,-0.837693989276886,0.1630849987268448
1771514211402490000,0.583489990234375,0.7410359978675842,-0.7317990064620972,0.26789000630378723
1771514211423089700,0.604089599609375,0.5583599805831909,-0.5948889851570129,0.3042150139808655
1771514211443489300,0.6244892578125,0.6273819804191589,-0.39650899171829224,0.30352601408958435
1771514211463891200,0.64489111328125,0.7292829751968384,-0.4243150055408478,0.2657490074634552
1771514211484292600,0.665292724609375,0.6982700228691101,-0.39697501063346863,-0.027180999517440796
1771514211504691500,0.68569140625,0.3196829855442047,-0.1897449940443039,-0.28797900676727295
1771514211525091000,0.706091064453125,0.19816899299621582,0.021692000329494476,-0.08341900259256363
1771514211545493200,0.7264931640625,0.30561599135398865,0.10234499722719193,0.08910199999809265
1771514211565895000,0.74689501953125,0.3944869935512543,0.05878499895334244,-0.08792199939489365
1771514211586295300,0.76729541015625,0.4868600070476532,0.011134999804198742,-0.22264200448989868
1771514211606695200,0.787695068359375,0.6347360014915466,-0.03655900061130524,-0.412447988986969
1771514211627098400,0.808098388671875,0.8178250193595886,-0.06764599680900574,-0.2833549976348877
1771514211647505400,0.82850537109375,0.7532169818878174,-0.0026499999221414328,-0.0626169964671135
1771514211667911700,0.84891162109375,0.6702269911766052,0.12386000156402588,0.09686499834060669
1771514211688314400,0.869314453125,0.4980120062828064,0.05767500028014183,-0.04901700094342232
1771514211708712400,0.88971240234375,0.6263160109519958,0.06426200270652771,-0.14889900386333466
1771514211729111800,0.91011181640625,0.6538419723510742,0.02166599966585636,-0.14810200035572052
1771514211749518800,0.930518798828125,0.39042699337005615,0.01964999921619892,-0.030417000874876976
1771514211769927400,0.950927490234375,0.22430899739265442,0.22376400232315063,0.16780799627304077
1771514211790332700,0.971332763671875,0.3983190059661865,0.2513180077075958,0.03623500093817711
1771514211810739500,0.991739501953125,0.6305320262908936,0.1019740030169487,-0.18424800038337708
1771514211831146000,1.01214599609375,0.7823569774627686,-0.05309399962425232,-0.1109130010008812
1771514211851550000,1.032550048828125,0.7494750022888184,-0.042872000485658646,0.00042100000428035855
1771514211871957800,1.052957763671875,0.6805009841918945,0.04132299870252609,-0.020692000165581703
1771514211892364000,1.073364013671875,0.5194230079650879,0.057461999356746674,-0.12172599881887436
1771514211912766200,1.09376611328125,0.4767000079154968,0.05869999900460243,-0.300821989774704
1771514211933168400,1.11416845703125,0.3938960134983063,-0.012798000127077103,-0.4093500077724457
1771514211953570300,1.1345703125,0.3165139853954315,-0.021081000566482544,-0.2356099933385849
1771514211973971500,1.154971435546875,0.3750070035457611,-0.06070299819111824,0.03175399824976921
1771514211994371300,1.175371337890625,0.5733749866485596,-0.010680999606847763,0.23499399423599243
1771514212014770200,1.195770263671875,0.8361780047416687,-0.06772000342607498,0.12853099405765533
1771514212035169000,1.2161689453125,0.8356940150260925,-0.2638489902019501,-0.1996379941701889
1771514212055570400,1.2365703125,0.839156985282898,-0.2757990062236786,-0.27494698762893677
1771514212075974100,1.25697412109375,0.7576370239257812,-0.2078620046377182,-0.14529800415039062
1771514212096377300,1.27737744140625,0.6442030072212219,-0.1819790005683899,0.07837899774312973
1771514212116777700,1.29777783203125,0.7356039881706238,-0.12559400498867035,0.09318599849939346
1771514212137180400,1.318180419921875,0.7924699783325195,-0.10394299775362015,-0.18309499323368073
1771514212157584100,1.338584228515625,0.7494469881057739,-0.12079700082540512,-0.3273659944534302
1771514212177985500,1.358985595703125,0.5948219895362854,-0.05197000131011009,-0.3062550127506256
1771514212198389500,1.379389404296875,0.4667400121688843,0.06541699916124344,-0.05254700034856796
1771514212218794500,1.39979443359375,0.3784619867801666,0.1675020009279251,0.11014699935913086
1771514212239196000,1.42019580078125,0.3889389932155609,0.17674100399017334,-0.09686899930238724
1771514212259595000,1.440594970703125,0.3769319951534271,0.10680899769067764,-0.47093701362609863
1771514212279996400,1.460996337890625,0.4983620047569275,0.19756299257278442,-0.4649440050125122
1771514212300399900,1.48139990234375,0.7960630059242249,0.1653759926557541,-0.33653900027275085
1771514212320804400,1.501804443359375,0.9005270004272461,0.13093499839305878,-0.17521999776363373
1771514212341209900,1.5222099609375,0.6898090243339539,0.14260099828243256,0.027070000767707825
1771514212361616400,1.542616455078125,0.4658859968185425,0.1274390071630478,0.01179600041359663
1771514212382025700,1.563025634765625,0.5456050038337708,0.0828540027141571,-0.03879300132393837
1771514212402435600,1.583435546875,0.5477619767189026,0.11763100326061249,-0.20146800577640533
1771514212422840000,1.603840087890625,0.4863770008087158,0.18114399909973145,-0.10877499729394913
1771514212443241000,1.624240966796875,0.5190610289573669,0.1157979965209961,-0.015577999874949455
1771514212463641300,1.644641357421875,0.5617510080337524,0.13728900253772736,0.21276399493217468
1771514212484042000,1.6650419921875,0.6350910067558289,0.007796000223606825,0.06094500049948692
1771514212504446200,1.6854462890625,0.42834898829460144,0.05837000161409378,-0.1866610050201416
1771514212524851200,1.705851318359375,0.28775298595428467,0.17146000266075134,-0.016163000836968422
1771514212545257200,1.72625732421875,0.31405898928642273,0.08149400353431702,0.21363699436187744
1771514212565662500,1.746662353515625,0.8026630282402039,0.10976800322532654,0.2165749967098236
1771514212586066000,1.76706591796875,0.9264659881591797,-0.032287001609802246,-0.029100999236106873
1771514212606467800,1.7874677734375,0.9140220284461975,-0.0763619989156723,-0.25892600417137146
1771514212626868500,1.807868408203125,0.7695419788360596,0.0900299996137619,-0.19040299952030182
1771514212647270000,1.828269775390625,0.5935999751091003,0.29442098736763,-0.007952000014483929
1771514212667672600,1.848672607421875,0.6151919960975647,0.3725360035896301,0.06697200238704681
1771514212688074200,1.86907421875,0.4949119985103607,0.1595660001039505,-0.3061540126800537
1771514212708472300,1.889472412109375,0.2630999982357025,0.16511300206184387,-0.36090099811553955
1771514212728877000,1.909876953125,0.06426899880170822,0.2413260042667389,-0.01915000006556511
1771514212749286400,1.930286376953125,0.22346000373363495,0.08188600093126297,0.06274999678134918
1771514212769694500,1.950694580078125,0.6071000099182129,0.052754998207092285,-0.12047500163316727
1771514212790099500,1.971099365234375,0.6801580190658569,0.261231005191803,-0.4362100064754486
1771514212810504700,1.991504638671875,0.6227210164070129,0.528223991394043,-0.2959119975566864
1771514212830910700,2.01191064453125,0.5512229800224304,0.5306320190429688,-0.08634500205516815
