time,seconds_elapsed,z,y,x
1771514678048457700,0.146457763671875,1.5193190574645996,-0.10802099853754044,-0.7089859843254089
1771514678253882000,0.351882080078125,0.038286998867988586,0.04208499938249588,-1.8138389587402344
1771514678264087600,0.362087646484375,0.5017200112342834,-0.05825600028038025,-2.418159008026123
1771514678284292600,0.382292724609375,0.5532820224761963,-0.06872300058603287,-2.211242914199829
1771514678294601700,0.392601806640625,0.4701499938964844,-0.09814199805259705,-1.9025959968566895
1771514678315117600,0.41311767578125,0.4383170008659363,-0.12343300133943558,-1.4277939796447754
1771514678335529700,0.43352978515625,0.5070499777793884,-0.158952996134758,-1.1485899686813354
1771514678355944000,0.45394384765625,0.5703979730606079,-0.164902001619339,-1.0637500286102295
1771514678376360000,0.47435986328125,0.6675209999084473,-0.07557699829339981,-1.1078490018844604
1771514678396773600,0.494773681640625,1.0250860452651978,-0.010699000209569931,-0.9323509931564331
1771514678417188400,0.515188232421875,1.1149200201034546,-0.02913299947977066,-0.7796739935874939
1771514678437605600,0.535605712890625,0.9132279753684998,-0.03405899927020073,-0.6105470061302185
1771514678458024200,0.556024169921875,0.6581540107727051,0.03658600151538849,-0.547370970249176
1771514678478443300,0.576443359375,0.5022209882736206,0.1657799929380417,-0.6962310075759888
1771514678498862000,0.596862060546875,0.45369699597358704,0.2583490014076233,-0.4749540090560913
1771514678519284000,0.617283935546875,0.3188770115375519,0.2454030066728592,-0.2944130003452301
1771514678539707400,0.637707275390625,0.3111410140991211,0.22653500735759735,-0.314644992351532
1771514678560125000,0.658125,0.2772040069103241,0.19953300058841705,-0.39385199546813965
1771514678580543000,0.67854296875,0.23875300586223602,0.1415800005197525,-0.38804298639297485
1771514678600959700,0.698959716796875,0.4200589954853058,0.11488199979066849,-0.4590590000152588
1771514678621375500,0.71937548828125,0.47458499670028687,0.07407800108194351,-0.31815698742866516
1771514678641792800,0.739792724609375,0.48850101232528687,0.06044600158929825,-0.10438700020313263
1771514678662211800,0.7602119140625,0.7361389994621277,-0.12568899989128113,0.022647999227046967
1771514678682631700,0.780631591796875,0.7545850276947021,-0.08564399927854538,-0.10828600078821182
1771514678703044600,0.801044677734375,0.639274001121521,0.07932200282812119,-0.26437199115753174
1771514678723454700,0.821454833984375,0.27843400835990906,0.138824000954628,-0.22809399664402008
1771514678743866400,0.841866455078125,0.056919001042842865,0.1529970020055771,-0.204257994890213
1771514678764278800,0.86227880859375,-0.04341999813914299,0.09072300046682358,-0.045882999897003174
1771514678784694300,0.8826943359375,0.06848400086164474,0.04801499843597412,-0.060986001044511795
1771514678805110800,0.90311083984375,0.21042700111865997,-0.06573999673128128,0.12028300017118454
1771514678825527300,0.92352734375,0.4468199908733368,-0.1574079990386963,0.2273160070180893
1771514678845939700,0.943939697265625,0.8904799818992615,-0.17468799650669098,0.2679080069065094
1771514678866343700,0.96434375,1.045935034751892,-0.22373299300670624,0.18644000589847565
1771514678886748400,0.98474853515625,0.9679520130157471,-0.24444399774074554,0.14164799451828003
1771514678907156200,1.00515625,0.7120159864425659,-0.16633999347686768,0.1521109938621521
1771514678927567600,1.025567626953125,0.5758069753646851,-0.2182690054178238,0.23621700704097748
1771514678947980800,1.045980712890625,0.7270849943161011,-0.21349099278450012,0.35664400458335876
1771514678968392700,1.066392822265625,0.9409689903259277,-0.29105299711227417,0.4108540117740631
1771514678988809200,1.086809326171875,0.9614049792289734,-0.21866700053215027,0.1578029990196228
1771514679009229000,1.10722900390625,0.8917620182037354,-0.1574389934539795,-0.08859899640083313
1771514679029645000,1.12764501953125,0.7006130218505859,-0.23822499811649323,0.06859800219535828
1771514679050056400,1.148056396484375,0.45279499888420105,-0.21646900475025177,0.29501599073410034
1771514679070467800,1.1684677734375,0.377469003200531,-0.15154600143432617,0.2967439889907837
1771514679090879200,1.188879150390625,0.4327940046787262,-0.030527999624609947,-0.04481000080704689
1771514679111290600,1.20929052734375,0.5114730000495911,0.03956500068306923,-0.1864120066165924
1771514679131705900,1.229705810546875,0.5116040110588074,-0.008476999588310719,-0.07687100023031235
1771514679152121300,1.250121337890625,0.4762209951877594,-0.07388699799776077,0.1045989990234375
1771514679172537900,1.270537841796875,0.3873549997806549,-0.05174100026488304,-0.0048050000332295895
1771514679192955400,1.290955322265625,0.4039610028266907,0.06419199705123901,-0.11680400371551514
1771514679213370400,1.311370361328125,0.36222800612449646,0.045983001589775085,-0.16299299895763397
1771514679233781200,1.33178125,0.32513999938964844,-0.0147280003875494,-0.08115799725055695
1771514679254192400,1.3521923828125,0.4796760082244873,-0.031160999089479446,-0.12742599844932556
1771514679274606300,1.3726064453125,0.6703029870986938,-0.02165599912405014,-0.07660099864006042
1771514679295019300,1.393019287109375,0.8011670112609863,-0.07715799659490585,0.045889001339673996
1771514679315430400,1.413430419921875,0.6758260130882263,-0.04588799923658371,-0.031741999089717865
1771514679335841300,1.43384130859375,0.6115300059318542,-0.14643900096416473,0.23437699675559998
1771514679356254500,1.45425439453125,0.6953809857368469,-0.1980919986963272,0.10082200169563293
1771514679376668200,1.474668212890625,0.7938870191574097,-0.04866199940443039,-0.03482000157237053
1771514679397080800,1.495080810546875,0.9241330027580261,0.05714400112628937,0.0075090001337230206
1771514679417494000,1.515493896484375,0.9339060187339783,0.04264700040221214,-0.013113000430166721
1771514679437906000,1.535906005859375,0.9366660118103027,0.05714400112628937,-0.13740700483322144
1771514679458317600,1.556317626953125,0.8108940124511719,0.12694400548934937,-0.3219969868659973
1771514679478735600,1.576735595703125,0.6946629881858826,0.21680200099945068,-0.305990993976593
1771514679499155700,1.59715576171875,0.5190680027008057,0.21985499560832977,-0.2925960123538971
1771514679519572200,1.617572265625,0.4455220103263855,0.3691500127315521,-0.3113740086555481
1771514679539984600,1.637984619140625,0.32835298776626587,0.2976750135421753,-0.3066520094871521
1771514679560395300,1.658395263671875,0.37368300557136536,0.2598020136356354,-0.24195800721645355
1771514679580808700,1.67880859375,0.3400909900665283,0.19735899567604065,-0.1442759931087494
1771514679601222100,1.69922216796875,0.14172600209712982,0.24634799361228943,-0.13609899580478668
1771514679621633500,1.719633544921875,0.02297700010240078,0.24894100427627563,-0.23303300142288208
1771514679642044200,1.740044189453125,0.024532999843358994,0.10189200192689896,-0.2071080058813095
1771514679662454500,1.76045458984375,0.3315500020980835,-0.0009619999909773469,-0.0572500005364418
1771514679682867700,1.78086767578125,0.5607089996337891,0.019014999270439148,0.15340200066566467
1771514679703281400,1.801281494140625,0.6401569843292236,0.15206100046634674,0.2373560070991516
1771514679723691500,1.82169140625,0.49932101368904114,0.2585659921169281,0.3674260079860687
1771514679744099600,1.842099609375,0.6673979759216309,0.3397350013256073,0.11155500262975693
1771514679764508700,1.8625087890625,0.7479230165481567,0.31612300872802734,-0.012149999849498272
1771514679784920600,1.882920654296875,0.7610030174255371,0.3223460018634796,0.10849999636411667
1771514679805333800,1.903333740234375,0.72918701171875,0.252344012260437,0.03856299817562103
1771514679825744400,1.923744384765625,0.353767991065979,0.27267301082611084,0.016037000343203545
1771514679846152400,1.94415234375,-0.1657399982213974,0.5511620044708252,-0.1192220002412796
1771514679866560800,1.964560791015625,0.3909339904785156,0.6188160181045532,0.12419400364160538
1771514679886969900,1.984969970703125,1.5889129638671875,0.3558390140533447,-0.37524399161338806
1771514679907380000,2.0053798828125,2.5147030353546143,0.21651500463485718,-0.23778599500656128
1771514679927792600,2.025792724609375,2.132952928543091,-0.12853600084781647,0.42552000284194946
1771514679948200000,2.046199951171875,0.12575200200080872,0.01094099972397089,-0.08416900038719177
1771514679968605200,2.066605224609375,-0.3345170021057129,0.7844250202178955,-0.20660799741744995
1771514679989013000,2.087012939453125,-0.11083599925041199,0.5544250011444092,-0.41310301423072815
1771514680009421800,2.107421875,1.2811520099639893,0.16830800473690033,-0.08525499701499939
1771514680029831700,2.127831787109375,1.166774034500122,-0.2638320028781891,-0.27058300375938416
1771514680050242800,2.148242919921875,-0.28462499380111694,0.4703870117664337,-0.7378770112991333
1771514680070654000,2.168654052734375,-0.41629400849342346,1.0830780267715454,-0.29035699367523193
1771514680091064000,2.18906396484375,-0.32816600799560547,0.9440100193023682,0.14162300527095795
1771514680111475200,2.20947509765625,-0.6244580149650574,0.9958480000495911,0.2815389931201935
1771514680131883000,2.229883056640625,-0.9492499828338623,0.8931570053100586,0.5485910177230835
