time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1776082042135000000,437.955,25.5,3.299999952316284,25.899999618530273,2.5,5.065896034240723,19,508.2,73.879895,18.509935
1776082043135000000,438.955,36.20000076293945,3.0999999046325684,24.399999618530273,2.5,3.2314260005950928,17,507.40000000000003,73.8798933,18.5099383
1776082044135000000,439.955,22.600000381469727,1.600000023841858,23,2.433000087738037,1.7835124731063843,4,506.90000000000003,73.879905,18.5099383
1776082045135000000,440.955,40.79999923706055,1.7999999523162842,22.299999237060547,2.3499999046325684,1.5343869924545288,8,507.50000000000006,73.8799133,18.5099567
1776082046135000000,441.955,22.299999237060547,1.600000023841858,41.62083053588867,2.2660000324249268,2.2580864429473877,20,503.1000061035156,73.87992,18.5099733
1776082047135000000,442.955,14.5,1.600000023841858,41.63083267211914,2.200000047683716,3.4707720279693604,22,503.1000061035156,73.8799317,18.51
1776082048135000000,443.955,23.399999618530273,2.0999999046325684,41.640830993652344,2.132999897003174,3.5937905311584473,19,503.1000061035156,73.8799467,18.510035
1776082049135000000,444.955,19.5,2.0999999046325684,41.65082931518555,2.0999999046325684,4.427640438079834,21,503.1000061035156,73.87996,18.510075
1776082050135000000,445.955,17.100000381469727,2.200000047683716,41.660831451416016,2.1500000953674316,5.483335971832275,24,503.1000061035156,73.8799817,18.5101217
1776082051135000000,446.955,14.399999618530273,2.200000047683716,41.67082977294922,2.2330000400543213,6.430939674377441,23,503.1000061035156,73.8800033,18.5101767
1776082052135000000,447.955,15.199999809265137,2.299999952316284,41.68083190917969,2.3329999446868896,6.929190635681152,19,503.1000061035156,73.8800267,18.5102383
1776082053135000000,448.955,16,2.5,41.69083023071289,2.4000000953674316,6.955955982208252,15,503.1000061035156,73.880045,18.510305
1776082054135000000,449.955,15.100000381469727,2.299999952316284,41.70083236694336,2.4660000801086426,6.670285224914551,13,503.1000061035156,73.8800617,18.510375
1776082055135000000,450.955,15.899999618530273,2.200000047683716,41.71083068847656,2.5,6.051589012145996,9,503.1000061035156,73.8800717,18.5104417
1776082056135000000,451.955,15.300000190734863,2.0999999046325684,41.720829010009766,2.5160000324249268,5.882760047912598,5,503.1000061035156,73.88007,18.5105033
1776082057135000000,452.955,15.100000381469727,2,41.730831146240234,2.5,5.617678165435791,5,503.1000061035156,73.88007,18.5105567
1776082058135000000,453.955,14.600000381469727,2,41.74082946777344,2.433000087738037,5.961512565612793,9,503.1000061035156,73.8800817,18.51061
1776082059135000000,454.955,15.199999809265137,2.299999952316284,41.750831604003906,2.382999897003174,6.230197906494141,4,503.1000061035156,73.8800867,18.5106717
1776082060135000000,455.955,15,2.4000000953674316,41.76082992553711,2.3499999046325684,6.652784824371338,4,503.1000061035156,73.880095,18.51074
1776082061135000000,456.955,15.100000381469727,2.200000047683716,41.77083206176758,2.315999984741211,6.416527271270752,358,503.1000061035156,73.880095,18.5108033
1776082062135000000,457.955,14.5,2.299999952316284,41.78083038330078,2.315999984741211,7.001766204833984,356,503.1000061035156,73.8800917,18.5108767
1776082063135000000,458.955,14.699999809265137,2.5,41.79083251953125,2.315999984741211,7.8634114265441895,358,503.1000061035156,73.8800767,18.510945
1776082064135000000,459.955,12.899999618530273,2.4000000953674316,41.80083084106445,2.382999897003174,7.974076747894287,358,503.1000061035156,73.8800733,18.5110183
1776082065135000000,460.955,14.699999809265137,2.9000000953674316,41.810829162597656,2.450000047683716,8.257173538208008,356,503.1000061035156,73.8800617,18.5110967
1776082066135000000,461.955,14.300000190734863,2.9000000953674316,41.820831298828125,2.5,8.687481880187988,353,503.1000061035156,73.8800483,18.51118
1776082067135000000,462.955,15.100000381469727,2.9000000953674316,41.83082962036133,2.565999984741211,8.652480125427246,353,503.1000061035156,73.88004,18.5112583
1776082068135000000,463.955,13,2.4000000953674316,41.8408317565918,2.5999999046325684,8.779617309570312,355,503.1000061035156,73.880035,18.5113383
1776082069135000000,464.955,12.800000190734863,2.299999952316284,41.850830078125,2.6500000953674316,7.964296817779541,354,503.1000061035156,73.8800317,18.5114067
1776082070135000000,465.955,14.300000190734863,2.4000000953674316,41.86083221435547,2.6500000953674316,7.576196193695068,355,503.1000061035156,73.8800267,18.5114733
1776082071135000000,466.955,17.100000381469727,2.799999952316284,41.87083053588867,2.6659998893737793,7.3095703125,355,503.1000061035156,73.8800283,18.5115267
1776082072135000000,467.955,16.600000381469727,2.5999999046325684,41.88083267211914,2.6659998893737793,6.116959095001221,353,503.1000061035156,73.880025,18.5115767
1776082073135000000,468.955,20.399999618530273,2.5,41.890830993652344,2.632999897003174,5.127662658691406,354,503.1000061035156,73.8800117,18.5116233
1776082074135000000,469.955,23.200000762939453,2.5,41.90082931518555,2.615999937057495,4.412713527679443,353,503.1000061035156,73.8800083,18.5116717
1776082075135000000,470.955,24.899999618530273,2.0999999046325684,41.910831451416016,2.565999984741211,3.4265058040618896,357,503.1000061035156,73.88001,18.511705
1776082076135000000,471.955,42.400001525878906,2.299999952316284,41.92082977294922,2.5160000324249268,2.4552249908447266,352,503.1000061035156,73.8800083,18.511735
1776082077135000000,472.955,76.9000015258789,2.200000047683716,41.93083190917969,2.4660000801086426,1.2471719980239868,352,503.1000061035156,73.880005,18.5117483
1776082078135000000,473.955,0,2,41.94083023071289,2.4159998893737793,0,0,503.1000061035156,73.8800033,18.511755
1776082079135000000,474.955,0,1.7000000476837158,41.95083236694336,2.365999937057495,0,0,503.1000061035156,73.8799983,18.5117517
1776082080135000000,475.955,0,1.5,41.96083068847656,2.299999952316284,0,0,503.1000061035156,73.88,18.5117483
1776082080271000000,476.091,0,0,1.7824963331222534,3.1730000972747803,0,0,507.3000183105469,73.88,18.5117483
1776082081135000000,476.955,0,1.2000000476837158,1.791136384010315,3.0339999198913574,0,0,507.3000183105469,73.88,18.5117483
1776082082135000000,477.955,0,1.100000023841858,1.8011363744735718,3.005000114440918,0,0,507.3000183105469,73.88,18.5117483
1776082083135000000,478.955,0,1.600000023841858,1.8111363649368286,2.8340001106262207,0,0,507.3000183105469,73.88,18.5117483
1776082084135000000,479.955,0,1.5,1.8211363554000854,2.6619999408721924,0,0,507.3000183105469,73.88,18.5117483
1776082085135000000,480.955,0,1.600000023841858,1.8311363458633423,2.505000114440918,0,0,507.3000183105469,73.88,18.5117483
1776082086135000000,481.955,0,1.600000023841858,1.8411363363265991,1.465999960899353,0,0,507.3000183105469,73.88,18.5117483
1776082087135000000,482.955,40,2.200000047683716,1.851136326789856,1.3660000562667847,2.122199773788452,132,507.3000183105469,73.8800217,18.5117517
1776082088135000000,483.955,36.5,2.0999999046325684,1.4462809562683105,1.350000023841858,2.370295763015747,155,507.3000183105469,73.8800367,18.51174
1776082089135000000,484.955,37,2.0999999046325684,1.4562809467315674,1.5160000324249268,2.4629459381103516,167,507.3000183105469,73.880045,18.5117233
1776082090135000000,485.955,41.70000076293945,2.4000000953674316,1.4662809371948242,1.7330000400543213,2.436180353164673,178,507.3000183105469,73.88005,18.5117067
1776082091135000000,486.955,25.700000762939453,2.0999999046325684,1.476280927658081,1.9500000476837158,3.536656379699707,182,507.3000183105469,73.880055,18.5116867
1776082092135000000,487.955,24,2.299999952316284,1.486280918121338,2.1659998893737793,4.22381067276001,181,507.3000183105469,73.8800633,18.51165
1776082093135000000,488.955,19.100000381469727,2.200000047683716,1.4962809085845947,2.315999984741211,4.320578098297119,180,507.3000183105469,73.8800617,18.5116017
1776082094135000000,489.955,18.899999618530273,2.0999999046325684,1.5062808990478516,2.382999897003174,4.759636402130127,177,507.3000183105469,73.88006,18.5115517
1776082095135000000,490.955,16.799999237060547,2.0999999046325684,1.5162808895111084,2.4000000953674316,5.2547993659973145,177,507.3000183105469,73.8800617,18.511495
1776082096135000000,491.955,15.100000381469727,2.0999999046325684,1.5262809991836548,2.382999897003174,6.00011682510376,175,507.3000183105469,73.8800583,18.51143
1776082097135000000,492.955,13.600000381469727,2.0999999046325684,1.5362809896469116,2.382999897003174,6.576091289520264,173,507.3000183105469,73.880065,18.5113567
1776082098135000000,493.955,13.399999618530273,2.200000047683716,1.5462809801101685,2.4000000953674316,6.4839558601379395,171,507.3000183105469,73.8800733,18.5112833
1776082099135000000,494.955,15.199999809265137,2.299999952316284,1.5562809705734253,2.382999897003174,6.14372444152832,175,507.3000183105469,73.8800817,18.51121
1776082100135000000,495.955,15.300000190734863,2.0999999046325684,1.5662809610366821,2.382999897003174,5.806581497192383,176,507.3000183105469,73.8800933,18.51114
1776082101135000000,496.955,14.699999809265137,1.899999976158142,1.576280951499939,2.382999897003174,5.578559398651123,175,507.3000183105469,73.880105,18.5110783
1776082102135000000,497.955,11.899999618530273,1.600000023841858,1.5862809419631958,2.382999897003174,5.410759925842285,174,507.3000183105469,73.8801067,18.51102
1776082103135000000,498.955,10.5,1.5,1.5962809324264526,2.365999937057495,5.5384111404418945,171,507.3000183105469,73.880115,18.510965
1776082104135000000,499.955,10.5,1.5,1.6062809228897095,2.315999984741211,5.356714248657227,167,507.3000183105469,73.8801283,18.510905
1776082105135000000,500.955,12.800000190734863,1.7000000476837158,1.6162809133529663,2.2660000324249268,5.149796009063721,167,507.3000183105469,73.8801417,18.5108517
1776082106135000000,501.955,18.700000762939453,2.200000047683716,1.6262809038162231,2.2160000801086426,4.84971284866333,166,507.3000183105469,73.8801533,18.5108033
1776082107135000000,502.955,18.200000762939453,2.200000047683716,1.63628089427948,2.200000047683716,4.8291239738464355,163,507.3000183105469,73.8801667,18.5107567
1776082108135000000,503.955,20.100000381469727,2.200000047683716,1.6462810039520264,2.200000047683716,4.400875091552734,150,507.3000183105469,73.8801933,18.5107183
1776082109135000000,504.955,20.100000381469727,1.899999976158142,1.6562809944152832,2.200000047683716,3.7327654361724854,124,507.3000183105469,73.8802333,18.5107
1776082110135000000,505.955,23.5,2.5999999046325684,1.66628098487854,2.2160000801086426,3.9849793910980225,113,507.3000183105469,73.8802783,18.5106817
1776082111135000000,506.955,20.600000381469727,2.700000047683716,1.6762809753417969,2.2829999923706055,4.973246097564697,105,507.3000183105469,73.8803383,18.5106667
1776082112135000000,507.955,13.399999618530273,2.5999999046325684,1.6862809658050537,2.3499999046325684,5.95688009262085,96,507.3000183105469,73.8804117,18.5106617
1776082113135000000,508.955,7.699999809265137,2,1.6962809562683105,2.4000000953674316,7.135594367980957,96,507.3000183105469,73.8805033,18.5106617
1776082114135000000,509.955,8.300000190734863,2.0999999046325684,1.7062809467315674,2.433000087738037,7.356924533843994,94,507.3000183105469,73.8805867,18.5106583
1776082115135000000,510.955,9.300000190734863,2,1.7162809371948242,2.4660000801086426,7.491267204284668,92,507.3000183105469,73.88067,18.5106583
1776082116135000000,511.955,9.800000190734863,2.200000047683716,1.726280927658081,2.5160000324249268,7.912824630737305,91,507.3000183105469,73.8807483,18.5106617
1776082117135000000,512.955,9.600000381469727,2.200000047683716,1.736280918121338,2.5329999923706055,7.9241485595703125,91,507.3000183105469,73.8808233,18.510665
1776082118135000000,513.955,10.600000381469727,2.299999952316284,1.7462809085845947,2.549999952316284,7.657522678375244,91,507.3000183105469,73.8809033,18.5106633
1776082119135000000,514.955,10,2.4000000953674316,1.7562808990478516,2.5829999446868896,7.690979480743408,92,507.3000183105469,73.8809817,18.510655
1776082120135000000,515.955,11,2.200000047683716,1.7662808895111084,2.615999937057495,7.210743427276611,95,507.3000183105469,73.881055,18.5106433
1776082121135000000,516.955,10.300000190734863,2.200000047683716,1.7762809991836548,2.632999897003174,7.789805889129639,92,507.3000183105469,73.8811283,18.510635
